lat,lon,tz,date,units,cloud_cover.afternoon,humidity.afternoon,precipitation.total,temperature.min,temperature.max,temperature.afternoon,temperature.night,temperature.evening,temperature.morning,pressure.afternoon,wind.max.speed,wind.max.direction
40.77373,-73.98007,-05:00,2024-03-09,metric,75.0,76.0,0.0,4.57,12.24,5.14,11.76,4.76,6.83,1027.0,7.72,120.0
40.77373,-73.98007,-05:00,2024-03-10,metric,100.0,92.0,16.48,5.21,9.3,7.52,5.21,7.07,6.87,997.0,12.86,110.0
40.77373,-73.98007,-04:00,2024-03-11,metric,100.0,60.0,0.35,1.68,10.24,2.02,5.79,4.03,3.17,1001.0,16.99,300.0
40.77373,-73.98007,-04:00,2024-03-12,metric,0.0,38.0,0.0,5.75,17.81,5.77,10.62,9.75,7.56,1011.0,13.38,320.0
40.77373,-73.98007,-04:00,2024-03-13,metric,0.0,61.0,0.0,7.64,18.46,8.64,18.32,11.82,12.14,1012.0,8.23,320.0
40.77373,-73.98007,-04:00,2024-03-14,metric,0.0,82.0,0.0,7.1,21.6,7.72,15.49,11.7,9.0,1016.0,6.17,130.0
40.77373,-73.98007,-04:00,2024-03-15,metric,75.0,65.0,0.52,10.91,21.13,12.63,21.11,15.92,11.79,1009.0,10.29,300.0
40.77373,-73.98007,-04:00,2024-03-16,metric,100.0,73.0,0.0,7.2,19.53,8.74,19.53,9.98,11.68,1008.0,9.26,300.0
40.77373,-73.98007,-04:00,2024-03-17,metric,75.0,74.0,0.0,9.1,15.49,9.17,13.74,11.29,11.08,1003.0,9.26,260.0
40.77373,-73.98007,-04:00,2024-03-18,metric,100.0,53.0,0.0,5.54,15.65,7.05,15.65,6.73,10.18,1007.0,10.28,270.0
40.77373,-73.98007,-04:00,2024-03-19,metric,20.0,60.0,0.0,1.4,8.93,1.56,8.93,2.89,4.41,1008.0,10.8,310.0
40.77373,-73.98007,-04:00,2024-03-20,metric,100.0,72.0,0.0,3.47,12.26,4.78,7.1,7.62,3.7,1006.0,11.83,250.0
40.77373,-73.98007,-04:00,2024-03-21,metric,20.0,45.0,0.89,-1.74,11.87,-1.03,11.87,0.4,2.74,1016.0,11.83,300.0
40.77373,-73.98007,-04:00,2024-03-22,metric,0.0,49.0,0.0,-2.52,5.51,-1.77,5.02,0.49,1.49,1029.0,10.8,310.0
40.77373,-73.98007,-04:00,2024-03-23,metric,100.0,89.0,38.09,3.41,8.31,3.59,4.38,6.04,4.25,1020.0,10.8,360.0
40.77373,-73.98007,-04:00,2024-03-24,metric,0.0,55.0,3.62,-1.07,7.07,-0.08,6.52,1.59,3.29,1018.0,11.83,340.0
