lat,lon,tz,date,units,cloud_cover.afternoon,humidity.afternoon,precipitation.total,temperature.min,temperature.max,temperature.afternoon,temperature.night,temperature.evening,temperature.morning,pressure.afternoon,wind.max.speed,wind.max.direction
25.81253,-80.24044,-05:00,2024-02-27,metric,0.0,76.0,0.0,17.38,24.89,17.38,24.15,20.18,19.83,1021.0,7.2,120.0
25.81253,-80.24044,-05:00,2024-02-28,metric,20.0,77.0,0.0,20.3,26.69,21.34,24.81,22.25,20.82,1020.0,8.23,150.0
25.81253,-80.24044,-05:00,2024-02-29,metric,75.0,90.0,0.0,19.84,26.8,20.36,26.67,21.24,21.81,1022.0,6.17,140.0
25.81253,-80.24044,-05:00,2024-03-01,metric,75.0,84.0,0.0,22.11,26.71,22.35,26.71,23.16,22.95,1022.0,9.26,130.0
25.81253,-80.24044,-05:00,2024-03-02,metric,75.0,84.0,0.0,22.19,26.73,22.78,26.05,22.82,23.24,1021.0,7.72,130.0
25.81253,-80.24044,-05:00,2024-03-03,metric,100.0,90.0,0.0,21.98,27.76,22.17,26.41,22.85,22.8,1019.0,6.17,130.0
25.81253,-80.24044,-05:00,2024-03-04,metric,75.0,93.0,2.13,20.55,28.2,20.73,27.61,21.37,22.3,1018.0,10.8,20.0
25.81253,-80.24044,-05:00,2024-03-05,metric,75.0,89.0,0.0,21.42,27.9,22.65,27.9,22.58,23.84,1016.0,6.17,80.0
25.81253,-80.24044,-05:00,2024-03-06,metric,75.0,87.0,7.16,21.15,27.28,24.11,27.0,21.55,24.44,1013.0,5.14,130.0
25.81253,-80.24044,-05:00,2024-03-07,metric,75.0,97.0,2.32,20.66,27.69,21.37,26.86,22.25,23.08,1013.0,4.63,130.0
25.81253,-80.24044,-05:00,2024-03-08,metric,75.0,92.0,0.0,21.57,28.71,22.25,28.01,23.07,24.45,1014.0,6.69,150.0
25.81253,-80.24044,-05:00,2024-03-09,metric,75.0,92.0,1230.11,24.28,29.65,24.31,28.81,25.65,25.33,1015.0,7.2,180.0
25.81253,-80.24044,-05:00,2024-03-10,metric,75.0,90.0,0.0,24.02,30.45,24.48,29.63,25.49,25.69,1014.0,8.23,170.0
25.81253,-80.24044,-04:00,2024-03-11,metric,0.0,87.0,96.56,17.88,27.87,19.68,27.87,22.04,24.2,1017.0,6.69,80.0
25.81253,-80.24044,-04:00,2024-03-12,metric,20.0,74.0,0.0,20.1,26.1,20.37,25.84,24.13,21.52,1020.0,7.2,50.0
25.81253,-80.24044,-04:00,2024-03-13,metric,0.0,80.0,0.0,20.5,27.6,21.36,25.87,25.36,22.06,1018.0,5.14,90.0
25.81253,-80.24044,-04:00,2024-03-14,metric,0.0,82.0,0.0,21.87,27.66,22.31,27.14,25.74,23.2,1018.0,5.66,80.0
25.81253,-80.24044,-04:00,2024-03-15,metric,75.0,78.0,6.91,22.39,28.03,22.69,27.13,25.83,23.51,1018.0,8.23,130.0
25.81253,-80.24044,-04:00,2024-03-16,metric,75.0,87.0,0.0,22.37,29.52,22.58,27.65,26.53,23.4,1016.0,5.14,110.0
25.81253,-80.24044,-04:00,2024-03-17,metric,20.0,93.0,0.0,22.36,30.07,22.54,29.51,26.95,25.46,1014.0,6.69,170.0
25.81253,-80.24044,-04:00,2024-03-18,metric,75.0,91.0,1917.72,23.06,31.07,23.06,29.93,27.5,25.41,1013.0,7.72,240.0
25.81253,-80.24044,-04:00,2024-03-19,metric,100.0,81.0,0.51,19.29,31.36,23.51,30.7,21.26,26.87,1013.0,10.29,330.0
25.81253,-80.24044,-04:00,2024-03-20,metric,0.0,84.0,0.0,17.23,25.25,17.81,24.38,22.86,20.23,1017.0,6.69,70.0
25.81253,-80.24044,-04:00,2024-03-21,metric,0.0,79.0,0.0,20.69,26.18,20.83,24.7,24.97,21.21,1017.0,7.2,80.0
25.81253,-80.24044,-04:00,2024-03-22,metric,0.0,74.0,23.63,19.68,25.7,22.66,25.7,22.91,22.63,1016.0,7.72,110.0
25.81253,-80.24044,-04:00,2024-03-23,metric,75.0,95.0,59.84,19.96,23.0,21.47,19.96,22.45,21.73,1008.0,10.29,120.0
25.81253,-80.24044,-04:00,2024-03-24,metric,0.0,85.0,0.0,16.76,26.35,18.29,24.44,20.94,21.41,1009.0,7.2,290.0
