lat,lon,tz,date,units,cloud_cover.afternoon,humidity.afternoon,precipitation.total,temperature.min,temperature.max,temperature.afternoon,temperature.night,temperature.evening,temperature.morning,pressure.afternoon,wind.max.speed,wind.max.direction
41.78701,-87.77166,-06:00,2023-12-31,metric,100.0,82.0,1.35,-0.54,2.71,2.18,0.72,-0.45,2.38,1009.0,5.66,230.0
41.78701,-87.77166,-06:00,2024-01-01,metric,61.0,83.0,3.07,-0.94,0.75,0.06,0.33,-0.63,0.48,1019.0,8.23,330.0
41.78701,-87.77166,-06:00,2024-01-02,metric,100.0,83.0,0.0,-3.39,1.15,-2.67,0.02,-3.08,-1.22,1023.0,7.72,250.0
41.78701,-87.77166,-06:00,2024-01-03,metric,100.0,84.0,0.0,-0.7,3.5,-0.7,2.07,-0.14,2.53,1016.0,8.23,240.0
41.78701,-87.77166,-06:00,2024-01-04,metric,84.0,77.0,0.0,-2.35,1.61,0.73,0.7,-1.89,1.41,1021.0,5.14,350.0
41.78701,-87.77166,-06:00,2024-01-05,metric,75.0,72.0,0.0,-3.37,2.26,-1.36,1.61,-3.25,-0.65,1024.0,4.12,250.0
41.78701,-87.77166,-06:00,2024-01-06,metric,100.0,86.0,6.22,-0.88,2.56,-0.6,1.83,-0.79,0.71,1014.0,4.63,120.0
41.78701,-87.77166,-06:00,2024-01-07,metric,100.0,88.0,3.08,-0.73,0.82,0.0,0.37,-0.66,0.51,1004.0,5.14,270.0
41.78701,-87.77166,-06:00,2024-01-08,metric,99.0,86.0,0.25,-1.03,1.47,-0.46,0.6,-0.56,0.46,1022.0,4.63,250.0
41.78701,-87.77166,-06:00,2024-01-09,metric,100.0,88.0,20.15,0.52,2.48,0.58,1.86,0.71,1.92,1009.0,7.72,60.0
41.78701,-87.77166,-06:00,2024-01-10,metric,100.0,86.0,23.48,0.19,1.74,0.66,1.74,0.26,0.58,985.0,6.69,350.0
41.78701,-87.77166,-06:00,2024-01-11,metric,96.0,83.0,5.36,-1.11,0.52,-0.14,0.03,0.52,-0.97,998.0,7.2,190.0
41.78701,-87.77166,-06:00,2024-01-12,metric,100.0,82.0,20.09,-3.1,1.01,-1.53,-0.64,0.15,-2.42,1010.0,11.83,90.0
41.78701,-87.77166,-06:00,2024-01-13,metric,100.0,95.0,20.56,-5.49,1.93,0.27,1.26,-3.01,1.52,984.0,9.77,250.0
41.78701,-87.77166,-06:00,2024-01-14,metric,100.0,80.0,2.05,-23.44,-5.85,-17.47,-5.85,-22.2,-12.35,1012.0,12.35,260.0
41.78701,-87.77166,-06:00,2024-01-15,metric,46.0,79.0,0.0,-23.4,-18.75,-22.95,-20.89,-23.13,-22.33,1024.0,8.75,250.0
41.78701,-87.77166,-06:00,2024-01-16,metric,100.0,77.0,0.0,-20.92,-16.5,-17.7,-17.69,-20.47,-18.43,1020.0,7.72,250.0
41.78701,-87.77166,-06:00,2024-01-17,metric,11.0,72.0,0.0,-17.19,-10.25,-16.57,-17.19,-15.44,-17.08,1015.0,9.77,240.0
41.78701,-87.77166,-06:00,2024-01-18,metric,100.0,73.0,1.31,-9.29,-4.73,-6.5,-9.29,-7.1,-8.69,1015.0,7.72,230.0
41.78701,-87.77166,-06:00,2024-01-19,metric,100.0,85.0,3.93,-12.2,-3.08,-11.14,-3.54,-12.09,-5.93,1017.0,8.23,310.0
41.78701,-87.77166,-06:00,2024-01-20,metric,99.0,82.0,0.0,-15.77,-9.73,-15.63,-11.18,-14.26,-12.41,1026.0,8.23,300.0
41.78701,-87.77166,-06:00,2024-01-21,metric,6.0,80.0,0.0,-18.16,-7.36,-15.79,-8.32,-18.16,-11.37,1036.0,7.2,340.0
41.78701,-87.77166,-06:00,2024-01-22,metric,85.0,70.0,0.89,-8.43,-1.29,-6.31,-8.43,-4.34,-7.29,1026.0,7.72,210.0
41.78701,-87.77166,-06:00,2024-01-23,metric,100.0,87.0,10.68,-0.63,1.54,0.47,-0.63,0.53,0.35,1024.0,6.69,200.0
41.78701,-87.77166,-06:00,2024-01-24,metric,100.0,88.0,6.57,1.08,2.78,1.19,1.96,1.2,1.91,1022.0,3.6,60.0
41.78701,-87.77166,-06:00,2024-01-25,metric,100.0,89.0,3.05,2.24,3.81,2.62,3.28,2.53,2.96,1017.0,4.63,70.0
41.78701,-87.77166,-06:00,2024-01-26,metric,100.0,90.0,12.46,2.82,4.06,3.32,4.06,2.82,3.26,1011.0,5.66,40.0
41.78701,-87.77166,-06:00,2024-01-27,metric,100.0,90.0,1.01,2.12,3.9,2.65,3.64,2.19,3.49,1022.0,2.57,10.0
41.78701,-87.77166,-06:00,2024-01-28,metric,100.0,97.0,4.67,2.63,3.92,2.76,3.83,2.68,3.24,1015.0,5.66,30.0
41.78701,-87.77166,-06:00,2024-01-29,metric,67.0,81.0,0.0,-0.87,3.13,0.77,2.98,-0.69,1.95,1021.0,8.23,360.0
41.78701,-87.77166,-06:00,2024-01-30,metric,100.0,84.0,3.07,1.79,4.59,2.84,2.43,2.34,1.79,1012.0,7.2,200.0
41.78701,-87.77166,-06:00,2024-01-31,metric,89.0,80.0,0.0,2.36,4.64,2.81,4.54,2.43,3.47,1017.0,6.69,240.0
41.78701,-87.77166,-06:00,2024-02-01,metric,20.0,85.0,0.0,1.56,8.44,2.16,3.44,1.64,2.91,1015.0,7.72,250.0
41.78701,-87.77166,-06:00,2024-02-02,metric,8.0,88.0,0.0,2.69,12.0,2.69,9.87,2.77,4.35,1016.0,7.2,40.0
41.78701,-87.77166,-06:00,2024-02-03,metric,0.0,79.0,0.0,-1.31,5.27,-0.59,4.33,-1.23,1.32,1020.0,5.14,40.0
41.78701,-87.77166,-06:00,2024-02-04,metric,0.0,84.0,0.51,-0.62,6.23,-0.21,5.03,-0.62,0.8,1016.0,4.63,60.0
41.78701,-87.77166,-06:00,2024-02-05,metric,40.0,86.0,0.0,-0.27,7.58,0.33,6.86,0.33,2.53,1017.0,6.69,30.0
41.78701,-87.77166,-06:00,2024-02-06,metric,75.0,84.0,0.0,0.17,5.2,0.98,4.24,1.14,1.91,1021.0,5.14,20.0
41.78701,-87.77166,-06:00,2024-02-07,metric,75.0,89.0,0.0,-0.6,6.99,0.74,4.73,-0.54,3.81,1023.0,3.6,190.0
41.78701,-87.77166,-06:00,2024-02-08,metric,100.0,69.0,0.0,5.87,13.97,7.1,5.93,8.38,6.66,1014.0,8.23,210.0
41.78701,-87.77166,-06:00,2024-02-09,metric,40.0,80.0,0.0,5.32,14.38,11.58,14.38,5.5,13.36,1004.0,12.35,200.0
41.78701,-87.77166,-06:00,2024-02-10,metric,20.0,68.0,0.0,0.28,13.39,3.05,12.62,0.28,10.43,1010.0,9.77,240.0
41.78701,-87.77166,-06:00,2024-02-11,metric,75.0,74.0,0.0,-1.94,5.12,-0.19,3.12,-1.91,3.2,1018.0,6.17,310.0
41.78701,-87.77166,-06:00,2024-02-12,metric,0.0,82.0,0.0,-2.4,4.73,-1.39,3.21,-2.34,1.29,1016.0,5.14,330.0
41.78701,-87.77166,-06:00,2024-02-13,metric,0.0,78.0,0.0,-1.8,7.54,0.36,5.69,-1.5,5.03,1010.0,4.63,330.0
41.78701,-87.77166,-06:00,2024-02-14,metric,20.0,71.0,0.0,-2.23,4.87,-1.59,3.6,-1.98,1.45,1020.0,4.63,340.0
41.78701,-87.77166,-06:00,2024-02-15,metric,100.0,56.0,2.18,3.8,8.3,4.41,6.24,5.27,5.65,1014.0,9.77,300.0
41.78701,-87.77166,-06:00,2024-02-16,metric,75.0,59.0,0.0,-2.38,6.37,-0.49,4.91,-2.33,3.21,1022.0,8.75,330.0
41.78701,-87.77166,-06:00,2024-02-17,metric,40.0,66.0,0.0,-10.83,-0.33,-6.57,-1.71,-10.66,-1.15,1018.0,8.75,330.0
41.78701,-87.77166,-06:00,2024-02-18,metric,0.0,70.0,0.0,-5.67,3.46,-5.19,-4.51,-4.21,-4.01,1013.0,11.32,230.0
41.78701,-87.77166,-06:00,2024-02-19,metric,0.0,69.0,0.0,-2.4,7.28,-1.48,4.95,-2.4,4.21,1016.0,7.2,290.0
41.78701,-87.77166,-06:00,2024-02-20,metric,0.0,77.0,0.0,-1.02,10.17,0.4,7.91,-1.02,6.52,1021.0,4.63,180.0
41.78701,-87.77166,-06:00,2024-02-21,metric,100.0,66.0,0.0,6.93,14.2,7.42,11.64,6.93,11.03,1019.0,7.72,210.0
41.78701,-87.77166,-06:00,2024-02-22,metric,100.0,62.0,0.0,7.88,17.42,10.46,16.27,8.44,13.95,1010.0,8.75,240.0
41.78701,-87.77166,-06:00,2024-02-23,metric,0.0,58.0,0.0,2.7,14.77,8.31,12.84,3.14,11.37,1006.0,5.66,310.0
41.78701,-87.77166,-06:00,2024-02-24,metric,75.0,78.0,7.96,-5.3,10.46,-2.76,9.9,-5.3,1.99,1013.0,9.77,360.0
41.78701,-87.77166,-06:00,2024-02-25,metric,20.0,69.0,1.61,-0.77,8.73,-0.59,-0.77,0.08,0.05,1009.0,6.69,200.0
41.78701,-87.77166,-06:00,2024-02-26,metric,75.0,71.0,0.0,4.65,15.68,7.72,11.13,4.68,12.7,1005.0,5.66,220.0
41.78701,-87.77166,-06:00,2024-02-27,metric,71.0,77.0,0.0,12.41,21.47,15.49,16.2,12.41,18.5,992.0,8.23,200.0
41.78701,-87.77166,-06:00,2024-02-28,metric,0.0,75.0,12.26,-5.77,22.69,10.25,20.62,-1.32,19.49,987.0,10.8,320.0
41.78701,-87.77166,-06:00,2024-02-29,metric,0.0,47.0,0.0,-6.69,1.15,-4.96,-3.54,-6.69,-1.85,1024.0,8.75,300.0
41.78701,-87.77166,-06:00,2024-03-01,metric,0.0,51.0,0.0,-0.73,7.18,2.36,2.84,-0.73,5.59,1024.0,7.72,200.0
41.78701,-87.77166,-06:00,2024-03-02,metric,100.0,68.0,0.0,1.31,10.85,5.11,5.69,1.31,6.68,1014.0,5.14,160.0
41.78701,-87.77166,-06:00,2024-03-03,metric,0.0,78.0,0.0,6.29,16.51,8.13,12.2,6.71,13.19,1011.0,9.26,170.0
41.78701,-87.77166,-06:00,2024-03-04,metric,75.0,68.0,0.0,11.52,22.27,16.23,18.65,11.52,19.55,1007.0,11.32,180.0
41.78701,-87.77166,-06:00,2024-03-05,metric,100.0,73.0,12.74,4.84,21.51,8.08,17.72,4.98,20.57,1010.0,10.29,20.0
41.78701,-87.77166,-06:00,2024-03-06,metric,100.0,83.0,0.0,3.97,7.71,4.69,6.01,3.97,4.29,1016.0,8.23,10.0
41.78701,-87.77166,-06:00,2024-03-07,metric,61.0,64.0,0.0,2.66,9.03,4.1,8.66,2.85,5.35,1014.0,6.69,30.0
41.78701,-87.77166,-06:00,2024-03-08,metric,100.0,78.0,6.11,6.33,9.69,6.7,8.88,6.63,7.38,1011.0,5.66,70.0
41.78701,-87.77166,-06:00,2024-03-09,metric,100.0,85.0,15.77,3.46,6.97,4.11,6.96,4.15,5.77,1004.0,6.69,10.0
41.78701,-87.77166,-06:00,2024-03-10,metric,9.0,63.0,0.0,-1.15,7.04,0.64,6.63,-1.15,4.31,1013.0,9.26,330.0
41.78701,-87.77166,-05:00,2024-03-11,metric,0.0,65.0,0.0,0.07,15.71,0.8,7.33,1.63,3.87,1020.0,7.72,210.0
41.78701,-87.77166,-05:00,2024-03-12,metric,100.0,56.0,0.0,8.49,19.28,10.88,17.7,8.85,16.03,1008.0,10.8,220.0
41.78701,-87.77166,-05:00,2024-03-13,metric,100.0,63.0,0.0,8.89,21.57,12.76,20.38,9.44,17.76,1005.0,9.26,210.0
41.78701,-87.77166,-05:00,2024-03-14,metric,100.0,68.0,19.62,8.58,20.43,10.33,20.43,9.17,12.17,1007.0,6.69,110.0
41.78701,-87.77166,-05:00,2024-03-15,metric,100.0,80.0,0.0,3.16,16.0,4.27,16.0,3.17,7.36,1013.0,8.75,350.0
41.78701,-87.77166,-05:00,2024-03-16,metric,12.0,77.0,0.0,4.01,13.74,4.52,10.95,6.06,6.28,1013.0,10.8,240.0
41.78701,-87.77166,-05:00,2024-03-17,metric,20.0,58.0,0.0,0.91,14.06,4.09,13.67,1.16,7.73,1006.0,12.86,300.0
41.78701,-87.77166,-05:00,2024-03-18,metric,75.0,58.0,0.0,-3.86,4.07,-2.2,4.07,-3.62,0.39,1016.0,8.23,320.0
41.78701,-87.77166,-05:00,2024-03-19,metric,100.0,60.0,0.0,-1.54,9.66,-1.05,0.53,-1.28,0.14,1015.0,11.83,230.0
41.78701,-87.77166,-05:00,2024-03-20,metric,0.0,59.0,0.0,1.48,14.22,5.9,11.23,1.48,12.77,1005.0,10.8,290.0
41.78701,-87.77166,-05:00,2024-03-21,metric,75.0,66.0,0.0,-2.92,4.34,-2.13,3.64,-1.92,0.0,1023.0,7.2,320.0
41.78701,-87.77166,-05:00,2024-03-22,metric,100.0,52.0,1.44,-0.39,4.44,1.73,3.91,-0.09,1.91,1020.0,6.17,70.0
41.78701,-87.77166,-05:00,2024-03-23,metric,77.0,87.0,7.82,-1.21,3.7,0.71,3.7,-1.01,1.13,1017.0,8.75,360.0
41.78701,-87.77166,-05:00,2024-03-24,metric,100.0,56.0,0.0,-0.52,6.68,0.41,3.53,0.85,-0.24,1019.0,7.2,140.0
