lat,lon,tz,date,units,cloud_cover.afternoon,humidity.afternoon,precipitation.total,temperature.min,temperature.max,temperature.afternoon,temperature.night,temperature.evening,temperature.morning,pressure.afternoon,wind.max.speed,wind.max.direction
30.1444,-97.66876,-06:00,2023-11-21,metric,40.0,68.0,0.0,13.06,27.68,16.17,24.42,13.37,21.13,1017.0,10.8,350.0
30.1444,-97.66876,-06:00,2023-11-22,metric,0.0,75.0,0.0,4.81,14.7,8.78,14.05,4.97,13.13,1025.0,10.29,350.0
30.1444,-97.66876,-06:00,2023-11-23,metric,40.0,64.0,0.0,7.6,18.6,8.7,16.58,7.6,13.29,1019.0,3.6,360.0
30.1444,-97.66876,-06:00,2023-11-24,metric,20.0,90.0,1.57,5.44,15.02,7.57,13.03,5.86,13.12,1018.0,4.12,230.0
30.1444,-97.66876,-06:00,2023-11-25,metric,91.0,81.0,0.0,8.61,18.29,9.9,16.44,9.21,14.75,1020.0,4.12,80.0
30.1444,-97.66876,-06:00,2023-11-26,metric,75.0,85.0,0.0,8.86,15.21,12.44,14.5,12.27,14.06,1017.0,11.83,350.0
30.1444,-97.66876,-06:00,2023-11-27,metric,96.0,62.0,0.0,4.07,12.88,6.49,10.64,4.07,10.37,1027.0,9.26,350.0
30.1444,-97.66876,-06:00,2023-11-28,metric,100.0,62.0,0.0,8.66,13.26,8.85,11.81,8.66,10.89,1029.0,6.17,10.0
30.1444,-97.66876,-06:00,2023-11-29,metric,93.0,61.0,0.0,7.77,16.56,8.42,14.45,8.31,12.17,1024.0,3.09,150.0
30.1444,-97.66876,-06:00,2023-11-30,metric,100.0,86.0,1.21,14.09,19.44,14.62,15.51,15.29,16.52,1016.0,5.66,160.0
30.1444,-97.66876,-06:00,2023-12-01,metric,40.0,92.0,0.0,11.98,23.02,15.62,20.23,12.86,19.97,1010.0,7.2,200.0
30.1444,-97.66876,-06:00,2023-12-02,metric,84.0,77.0,0.0,8.62,21.1,10.74,18.2,8.62,16.77,1013.0,5.14,40.0
30.1444,-97.66876,-06:00,2023-12-03,metric,75.0,60.0,0.0,9.72,20.18,12.65,19.0,10.11,16.28,1016.0,5.14,340.0
30.1444,-97.66876,-06:00,2023-12-04,metric,20.0,50.0,0.0,9.75,23.09,14.19,21.45,10.73,18.6,1016.0,7.2,180.0
30.1444,-97.66876,-06:00,2023-12-05,metric,0.0,48.0,0.0,8.35,19.98,10.7,18.02,8.9,14.67,1021.0,4.12,50.0
30.1444,-97.66876,-06:00,2023-12-06,metric,0.0,70.0,0.0,8.65,23.0,11.71,20.17,9.23,17.65,1026.0,3.09,80.0
30.1444,-97.66876,-06:00,2023-12-07,metric,100.0,66.0,0.0,9.36,20.55,11.42,18.29,9.55,15.36,1024.0,6.17,180.0
30.1444,-97.66876,-06:00,2023-12-08,metric,92.0,86.0,0.0,18.58,21.58,18.77,19.29,18.97,20.69,1014.0,7.2,190.0
30.1444,-97.66876,-06:00,2023-12-09,metric,100.0,91.0,0.0,16.91,22.7,17.99,20.78,19.35,19.72,1010.0,7.2,190.0
30.1444,-97.66876,-06:00,2023-12-10,metric,0.0,48.0,0.0,5.1,23.32,10.79,22.83,5.99,18.02,1026.0,11.32,350.0
30.1444,-97.66876,-06:00,2023-12-11,metric,0.0,47.0,0.0,3.85,14.42,5.43,11.85,3.85,9.25,1023.0,6.17,350.0
30.1444,-97.66876,-06:00,2023-12-12,metric,3.0,70.0,0.0,6.27,18.43,7.7,16.31,6.27,13.71,1023.0,6.69,190.0
30.1444,-97.66876,-06:00,2023-12-13,metric,100.0,57.0,4.53,10.81,19.91,14.01,18.79,12.62,17.8,1028.0,5.66,140.0
30.1444,-97.66876,-06:00,2023-12-14,metric,75.0,65.0,1.02,9.75,14.18,11.3,11.59,9.86,12.49,1029.0,4.63,30.0
30.1444,-97.66876,-06:00,2023-12-15,metric,100.0,85.0,0.0,13.93,19.49,15.89,15.39,14.29,18.82,1024.0,5.14,130.0
30.1444,-97.66876,-06:00,2023-12-16,metric,20.0,92.0,2.02,6.98,17.01,10.9,16.2,7.06,14.87,1023.0,9.77,360.0
30.1444,-97.66876,-06:00,2023-12-17,metric,0.0,69.0,0.0,5.93,17.63,7.97,13.81,6.03,13.91,1021.0,8.23,350.0
30.1444,-97.66876,-06:00,2023-12-18,metric,0.0,64.0,0.0,9.09,22.0,11.43,19.24,9.51,16.53,1019.0,6.17,20.0
30.1444,-97.66876,-06:00,2023-12-19,metric,100.0,63.0,0.0,6.62,19.79,9.34,17.61,7.41,15.41,1025.0,6.69,10.0
30.1444,-97.66876,-06:00,2023-12-20,metric,100.0,85.0,0.0,10.49,19.4,13.55,16.38,10.73,15.99,1023.0,5.66,180.0
30.1444,-97.66876,-06:00,2023-12-21,metric,100.0,89.0,1.4,15.61,21.41,16.55,18.9,15.98,19.24,1023.0,7.2,130.0
30.1444,-97.66876,-06:00,2023-12-22,metric,100.0,92.0,0.25,16.05,17.65,16.09,16.27,16.05,16.55,1022.0,3.6,160.0
30.1444,-97.66876,-06:00,2023-12-23,metric,100.0,89.0,0.0,16.56,21.71,17.22,18.55,16.94,18.77,1021.0,4.02,157.0
30.1444,-97.66876,-06:00,2023-12-24,metric,100.0,94.0,72.84,15.4,21.11,18.32,19.07,17.88,19.18,1012.0,7.2,160.0
30.1444,-97.66876,-06:00,2023-12-25,metric,0.0,74.0,0.0,5.59,22.65,11.97,18.28,6.48,17.74,1015.0,7.2,340.0
30.1444,-97.66876,-06:00,2023-12-26,metric,99.0,81.0,0.0,2.28,12.84,4.99,11.1,4.32,9.91,1019.0,5.66,340.0
30.1444,-97.66876,-06:00,2023-12-27,metric,2.0,79.0,0.0,5.2,15.53,8.64,12.34,5.31,12.29,1015.0,6.17,190.0
30.1444,-97.66876,-06:00,2023-12-28,metric,0.0,71.0,0.0,4.57,17.3,6.93,15.43,4.57,13.34,1020.0,5.66,360.0
30.1444,-97.66876,-06:00,2023-12-29,metric,4.0,77.0,0.0,2.03,15.49,6.01,13.48,2.17,12.2,1023.0,5.66,320.0
30.1444,-97.66876,-06:00,2023-12-30,metric,0.0,59.0,0.0,5.2,15.47,7.11,11.03,5.28,12.12,1022.0,4.63,290.0
30.1444,-97.66876,-06:00,2023-12-31,metric,68.0,51.0,0.0,8.61,21.29,11.28,17.32,9.17,15.88,1019.0,6.17,200.0
30.1444,-97.66876,-06:00,2024-01-01,metric,20.0,85.0,0.0,6.05,22.41,12.87,20.59,8.64,18.09,1019.0,8.75,360.0
30.1444,-97.66876,-06:00,2024-01-02,metric,20.0,77.0,0.0,5.24,13.44,5.52,10.3,6.33,10.58,1025.0,7.72,10.0
30.1444,-97.66876,-06:00,2024-01-03,metric,100.0,91.0,8.75,6.64,10.57,6.96,10.16,6.82,8.64,1020.0,7.72,360.0
30.1444,-97.66876,-06:00,2024-01-04,metric,100.0,88.0,0.0,4.88,10.31,8.49,8.88,5.08,9.86,1022.0,5.66,360.0
30.1444,-97.66876,-06:00,2024-01-05,metric,100.0,91.0,3.01,9.5,13.4,10.82,10.32,9.99,13.24,1015.0,5.66,110.0
30.1444,-97.66876,-06:00,2024-01-06,metric,0.0,74.0,0.0,4.42,18.12,8.37,15.55,5.13,14.0,1011.0,5.14,280.0
30.1444,-97.66876,-06:00,2024-01-07,metric,77.0,75.0,0.0,4.78,17.75,7.66,13.75,5.4,13.72,1020.0,3.13,214.0
30.1444,-97.66876,-06:00,2024-01-08,metric,100.0,82.0,2.87,12.46,19.05,13.14,15.01,14.13,15.48,1011.0,8.23,140.0
30.1444,-97.66876,-06:00,2024-01-09,metric,75.0,41.0,4.26,5.81,20.97,9.2,20.97,6.18,15.36,1009.0,10.29,310.0
30.1444,-97.66876,-06:00,2024-01-10,metric,13.0,49.0,0.0,4.22,15.28,4.8,11.38,4.84,10.27,1013.0,9.77,200.0
30.1444,-97.66876,-06:00,2024-01-11,metric,12.0,75.0,0.0,9.58,19.67,10.23,17.17,9.58,15.62,1008.0,9.26,200.0
30.1444,-97.66876,-06:00,2024-01-12,metric,75.0,88.0,0.0,6.46,22.4,19.3,18.74,13.2,21.02,999.0,9.29,312.0
30.1444,-97.66876,-06:00,2024-01-13,metric,1.0,51.0,0.0,2.83,13.11,4.51,9.3,2.83,9.44,1018.0,9.26,330.0
30.1444,-97.66876,-06:00,2024-01-14,metric,20.0,63.0,0.0,-4.28,16.73,2.79,14.12,-2.7,13.82,1021.0,8.23,200.0
30.1444,-97.66876,-06:00,2024-01-15,metric,100.0,87.0,0.0,-7.86,-2.52,-7.56,-3.72,-7.83,-4.38,1023.0,10.29,20.0
30.1444,-97.66876,-06:00,2024-01-16,metric,0.0,57.0,0.0,-7.98,-3.55,-5.31,-5.76,-7.76,-3.95,1028.0,10.8,360.0
30.1444,-97.66876,-06:00,2024-01-17,metric,0.0,62.0,0.0,-7.52,1.05,-6.36,-2.22,-7.52,-1.18,1029.0,6.69,350.0
30.1444,-97.66876,-06:00,2024-01-18,metric,0.0,55.0,0.0,3.04,15.89,3.74,3.09,4.65,6.04,1020.0,6.69,180.0
30.1444,-97.66876,-06:00,2024-01-19,metric,0.0,71.0,0.0,2.56,25.14,10.35,19.32,6.63,18.2,1019.0,13.38,360.0
30.1444,-97.66876,-06:00,2024-01-20,metric,0.0,49.0,0.0,-3.42,7.31,-0.61,5.52,-2.94,4.33,1033.0,9.26,360.0
30.1444,-97.66876,-06:00,2024-01-21,metric,100.0,43.0,0.0,2.64,5.49,3.85,2.64,3.96,4.26,1031.0,5.14,40.0
30.1444,-97.66876,-06:00,2024-01-22,metric,100.0,92.0,76.63,2.7,8.57,3.64,3.8,7.7,2.77,1021.0,5.14,80.0
30.1444,-97.66876,-06:00,2024-01-23,metric,100.0,92.0,1.87,9.66,15.02,13.0,9.66,12.61,13.36,1016.0,3.09,130.0
30.1444,-97.66876,-06:00,2024-01-24,metric,100.0,94.0,21.53,12.24,16.65,13.38,15.08,12.56,15.59,1015.0,5.66,20.0
30.1444,-97.66876,-06:00,2024-01-25,metric,100.0,93.0,17.74,10.39,13.38,12.54,12.58,10.39,13.05,1017.0,5.14,330.0
30.1444,-97.66876,-06:00,2024-01-26,metric,100.0,92.0,0.0,10.05,16.81,10.08,13.25,10.19,14.41,1017.0,4.12,60.0
30.1444,-97.66876,-06:00,2024-01-27,metric,100.0,92.0,0.0,10.25,14.23,11.99,12.66,10.73,13.38,1019.0,8.23,320.0
30.1444,-97.66876,-06:00,2024-01-28,metric,0.0,78.0,0.0,5.16,16.84,8.27,11.57,5.78,15.19,1026.0,8.75,350.0
30.1444,-97.66876,-06:00,2024-01-29,metric,0.0,73.0,0.0,7.96,18.85,8.67,15.95,8.65,16.05,1028.0,3.6,250.0
30.1444,-97.66876,-06:00,2024-01-30,metric,96.0,63.0,0.0,10.25,22.18,11.93,19.71,10.4,17.95,1023.0,4.63,180.0
30.1444,-97.66876,-06:00,2024-01-31,metric,28.0,59.0,0.0,9.93,23.25,12.61,20.88,10.13,19.38,1021.0,3.6,170.0
30.1444,-97.66876,-06:00,2024-02-01,metric,99.0,68.0,0.0,10.65,22.91,12.04,21.65,10.7,18.93,1020.0,5.14,200.0
30.1444,-97.66876,-06:00,2024-02-02,metric,100.0,87.0,0.0,15.73,21.72,16.16,20.62,16.21,20.35,1014.0,6.69,180.0
30.1444,-97.66876,-06:00,2024-02-03,metric,40.0,92.0,26.17,13.37,19.25,14.74,18.67,13.76,18.88,1005.0,6.69,170.0
30.1444,-97.66876,-06:00,2024-02-04,metric,40.0,49.0,0.0,12.11,21.42,12.69,18.63,13.3,18.95,1001.0,6.69,310.0
30.1444,-97.66876,-06:00,2024-02-05,metric,20.0,67.0,0.0,11.18,19.24,13.52,18.33,11.39,18.0,1013.0,11.32,300.0
30.1444,-97.66876,-06:00,2024-02-06,metric,0.0,80.0,0.0,7.11,17.76,9.74,13.53,7.27,16.47,1019.0,7.72,350.0
30.1444,-97.66876,-06:00,2024-02-07,metric,98.0,69.0,0.0,9.07,20.99,11.36,17.95,9.07,18.1,1017.0,6.69,180.0
30.1444,-97.66876,-06:00,2024-02-08,metric,75.0,84.0,0.0,15.34,20.2,16.95,17.39,15.73,18.77,1013.0,9.26,180.0
30.1444,-97.66876,-06:00,2024-02-09,metric,100.0,65.0,0.0,16.66,22.29,16.81,20.94,17.75,19.29,1014.0,5.14,190.0
30.1444,-97.66876,-06:00,2024-02-10,metric,100.0,88.0,5.63,15.5,23.26,18.59,21.58,18.7,22.1,1013.0,6.17,30.0
30.1444,-97.66876,-06:00,2024-02-11,metric,100.0,93.0,1.37,13.6,16.92,14.87,16.24,15.24,15.94,1007.0,7.2,340.0
30.1444,-97.66876,-06:00,2024-02-12,metric,40.0,79.0,0.0,5.3,14.07,7.48,12.73,5.91,12.93,1016.0,8.23,310.0
30.1444,-97.66876,-06:00,2024-02-13,metric,0.0,72.0,0.0,4.74,15.63,6.65,12.83,4.74,13.94,1020.0,7.2,310.0
30.1444,-97.66876,-06:00,2024-02-14,metric,50.0,76.0,0.0,6.68,19.91,10.38,17.2,7.19,17.56,1020.0,5.14,170.0
30.1444,-97.66876,-06:00,2024-02-15,metric,100.0,84.0,0.0,15.05,18.8,15.61,18.04,15.06,17.75,1021.0,5.66,180.0
30.1444,-97.66876,-06:00,2024-02-16,metric,100.0,86.0,0.0,16.54,21.04,17.9,19.86,17.32,19.39,1017.0,6.69,200.0
30.1444,-97.66876,-06:00,2024-02-17,metric,40.0,62.0,0.0,4.05,23.16,10.83,20.55,5.92,20.55,1019.0,12.35,10.0
30.1444,-97.66876,-06:00,2024-02-18,metric,20.0,65.0,0.0,0.48,8.63,3.0,4.66,0.77,7.74,1026.0,11.32,10.0
30.1444,-97.66876,-06:00,2024-02-19,metric,4.0,62.0,0.0,3.68,14.59,4.54,9.21,3.86,11.51,1021.0,6.69,210.0
30.1444,-97.66876,-06:00,2024-02-20,metric,9.0,75.0,0.0,9.08,20.86,11.94,16.49,9.08,18.44,1020.0,8.23,210.0
30.1444,-97.66876,-06:00,2024-02-21,metric,0.0,86.0,0.0,16.17,26.35,16.5,23.24,17.0,23.81,1022.0,6.17,190.0
30.1444,-97.66876,-06:00,2024-02-22,metric,100.0,85.0,0.0,18.04,25.13,18.57,21.7,18.12,23.93,1013.0,8.75,190.0
30.1444,-97.66876,-06:00,2024-02-23,metric,0.0,47.0,0.0,13.16,30.55,18.42,25.96,13.82,26.78,1014.0,6.17,320.0
30.1444,-97.66876,-06:00,2024-02-24,metric,70.0,58.0,0.0,11.53,24.17,13.57,22.17,11.53,22.13,1019.0,7.72,20.0
30.1444,-97.66876,-06:00,2024-02-25,metric,0.0,56.0,0.0,13.8,26.34,15.17,24.92,14.86,23.64,1019.0,8.23,190.0
30.1444,-97.66876,-06:00,2024-02-26,metric,24.0,86.0,0.0,15.43,28.98,18.71,24.96,15.82,27.29,1016.0,8.75,190.0
30.1444,-97.66876,-06:00,2024-02-27,metric,97.0,87.0,0.0,19.56,29.1,20.26,27.66,19.56,24.73,1010.0,6.17,180.0
30.1444,-97.66876,-06:00,2024-02-28,metric,75.0,87.0,0.0,11.0,28.27,21.51,23.33,14.98,25.49,1008.0,14.92,10.0
30.1444,-97.66876,-06:00,2024-02-29,metric,100.0,43.0,0.0,6.51,13.25,8.26,13.25,6.8,10.82,1028.0,12.86,10.0
30.1444,-97.66876,-06:00,2024-03-01,metric,100.0,89.0,0.0,7.21,15.52,7.33,9.09,7.38,8.15,1023.0,4.12,40.0
30.1444,-97.66876,-06:00,2024-03-02,metric,20.0,84.0,0.0,10.8,22.81,13.02,18.06,10.93,18.89,1017.0,5.66,210.0
30.1444,-97.66876,-06:00,2024-03-03,metric,75.0,87.0,0.0,17.24,28.06,17.24,24.88,17.88,25.33,1014.0,6.69,190.0
30.1444,-97.66876,-06:00,2024-03-04,metric,61.0,87.0,0.0,19.67,26.22,20.49,24.34,19.77,24.02,1012.0,8.23,180.0
30.1444,-97.66876,-06:00,2024-03-05,metric,75.0,83.0,0.0,16.15,27.74,20.87,25.21,16.54,26.24,1010.0,4.63,160.0
30.1444,-97.66876,-06:00,2024-03-06,metric,55.0,49.0,0.0,14.73,32.18,19.07,29.57,14.78,29.07,1009.0,4.47,263.0
30.1444,-97.66876,-06:00,2024-03-07,metric,75.0,86.0,0.0,19.12,28.36,19.27,24.78,19.17,26.23,1010.0,6.17,140.0
30.1444,-97.66876,-06:00,2024-03-08,metric,100.0,88.0,21.73,16.38,22.87,21.27,22.25,20.37,21.88,1005.0,6.69,130.0
30.1444,-97.66876,-06:00,2024-03-09,metric,75.0,79.0,0.0,7.87,27.98,10.48,24.98,7.96,22.59,1016.0,8.23,340.0
30.1444,-97.66876,-06:00,2024-03-10,metric,75.0,71.0,0.0,6.16,16.45,9.99,13.73,6.53,15.38,1023.0,8.75,350.0
30.1444,-97.66876,-05:00,2024-03-11,metric,75.0,61.0,0.0,12.1,21.15,13.88,18.89,12.1,16.64,1023.0,5.66,190.0
30.1444,-97.66876,-05:00,2024-03-12,metric,0.0,87.0,0.0,14.33,23.36,14.48,22.05,15.38,19.01,1020.0,6.69,160.0
30.1444,-97.66876,-05:00,2024-03-13,metric,100.0,83.0,0.0,19.22,24.65,19.73,23.43,19.22,22.0,1012.0,6.69,180.0
30.1444,-97.66876,-05:00,2024-03-14,metric,100.0,88.0,0.0,21.53,28.47,21.69,25.91,21.85,25.25,1008.0,8.75,160.0
30.1444,-97.66876,-05:00,2024-03-15,metric,100.0,91.0,12.72,19.77,26.21,21.7,26.21,19.77,23.63,1011.0,8.23,160.0
30.1444,-97.66876,-05:00,2024-03-16,metric,100.0,84.0,0.0,16.59,22.54,17.37,22.54,16.59,18.56,1017.0,10.8,20.0
30.1444,-97.66876,-05:00,2024-03-17,metric,100.0,89.0,9.56,16.08,21.98,18.43,19.36,16.77,19.09,1014.0,8.75,10.0
30.1444,-97.66876,-05:00,2024-03-18,metric,100.0,78.0,0.0,13.16,17.58,14.06,16.66,13.16,16.05,1018.0,9.77,30.0
30.1444,-97.66876,-05:00,2024-03-19,metric,75.0,71.0,0.0,7.26,18.1,9.99,17.59,8.22,14.41,1024.0,9.26,10.0
30.1444,-97.66876,-05:00,2024-03-20,metric,100.0,77.0,0.0,10.68,19.09,10.72,17.85,12.0,14.6,1019.0,6.17,180.0
30.1444,-97.66876,-05:00,2024-03-21,metric,100.0,87.0,0.8,14.87,19.24,16.19,18.39,14.87,17.96,1016.0,5.14,180.0
30.1444,-97.66876,-05:00,2024-03-22,metric,99.0,90.0,0.0,13.06,23.55,13.88,16.0,13.06,16.93,1009.0,5.66,130.0
30.1444,-97.66876,-05:00,2024-03-23,metric,0.0,88.0,0.0,11.64,25.89,13.01,25.45,12.07,19.91,1018.0,9.77,10.0
30.1444,-97.66876,-05:00,2024-03-24,metric,75.0,77.0,0.0,14.7,22.4,15.97,21.01,15.36,19.72,1011.0,6.17,170.0
