date,mean_max_temp,mean_min_temp,mean_max_apparent_temp,mean_min_apparent_temp,mean_total_precipitation,mean_wind_speed
2023-04-01,14.01,1.7025000000000001,12.2,-2.5,3.0376666666666665,38.79866666666667
2023-04-02,12.752500000000001,-0.7725,13.3,-3.6,0.0,31.411999999999995
2023-04-03,15.825000000000001,6.0925,16.1,4.7,2.9659999999999997,28.524
2023-04-04,19.7425,6.092499999999999,21.1,3.1,6.976,29.833333333333332
2023-04-05,21.7175,7.6975,22.8,0.8,9.025,43.922666666666665
2023-04-06,12.405,-0.28,11.7,-3.6,0.0,32.19866666666667
2023-04-07,10.175,2.2525,6.1,-0.2,0.0,21.006666666666668
2023-04-08,15.5475,4.0,17.2,1.0,0.0,18.558666666666664
2023-04-09,18.855,6.235,20.0,4.5,0.0,21.573333333333334
2023-04-10,20.009999999999998,8.4025,21.7,7.7,0.0,18.858666666666668
2023-04-11,24.0375,10.729999999999999,26.1,11.7,0.0,24.570666666666668
2023-04-12,26.1025,14.22,27.0,15.0,0.0,33.07866666666666
