date,mean_max_temp,mean_min_temp,mean_max_apparent_temp,mean_min_apparent_temp,mean_total_precipitation,mean_wind_speed
2023-06-07,31.4925,20.482499999999998,33.0,19.4,0.24333333333333332,10.849333333333334
2023-06-08,32.1875,21.555,33.6,20.7,0.8603333333333333,14.777333333333333
2023-06-09,35.55,20.345,39.6,19.4,2.734,16.177333333333333
2023-06-10,35.9525,22.259999999999998,38.4,19.4,43.423333333333325,25.24
2023-06-11,36.504999999999995,22.409999999999997,39.0,20.7,0.0,27.042666666666666
2023-06-12,36.015,23.342499999999998,39.6,23.4,0.0,25.764
2023-06-13,35.9875,24.1,39.6,25.0,0.09999999999999999,25.83066666666667
2023-06-14,36.209999999999994,25.3875,40.2,29.4,0.0,20.554666666666666
2023-06-15,37.7225,25.72,44.9,30.2,0.0,24.492
2023-06-16,38.730000000000004,25.36,45.3,26.2,0.004333333333333333,25.876000000000005
2023-06-17,37.71,25.6325,42.5,26.2,0.03666666666666667,22.203999999999997
2023-06-18,39.510000000000005,24.7825,44.1,26.2,0.0,29.8
2023-06-19,39.769999999999996,25.067500000000003,45.3,26.2,0.0,23.10666666666667
2023-06-20,40.4,25.4875,46.8,25.7,0.0,21.237333333333332
2023-06-21,40.2375,24.700000000000003,46.8,23.8,8.477666666666666,25.804000000000002
2023-06-22,37.3575,24.555,38.3,23.4,10.169666666666666,25.057333333333332
2023-06-23,37.055,24.485,41.7,23.4,0.0,27.037333333333333
2023-06-24,38.21,24.915,42.5,24.4,0.0,27.030666666666665
2023-06-25,39.165000000000006,25.302500000000002,44.8,25.7,0.0,24.661333333333335
2023-06-26,39.535000000000004,24.5875,43.2,24.4,0.0,25.561333333333334
2023-06-27,39.92,24.0975,43.3,23.4,0.0,23.561333333333334
2023-06-28,39.205,23.92,40.5,24.4,0.0,25.80666666666667
2023-06-29,38.2475,25.0925,39.0,25.0,0.0,23.337333333333333
2023-06-30,37.745,23.97,39.5,23.4,0.0,24.004
2023-07-01,37.4525,24.545,40.1,24.4,0.09999999999999999,22.828000000000003
2023-07-02,36.315,24.9675,38.6,25.0,0.06666666666666667,19.628000000000004
2023-07-03,35.665,24.8075,37.9,23.4,0.03333333333333333,19.301333333333332
2023-07-04,35.19,24.4175,37.8,22.9,0.06666666666666667,22.028000000000002
2023-07-05,35.5075,25.155,39.7,24.4,0.7000000000000001,23.537333333333333
2023-07-06,32.735,24.557499999999997,35.4,23.9,3.424666666666667,27.164
