name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
78719,2023-12-01,20.6,8.9,15.1,20.6,8.9,15.1,9.2,71.1,0.001,100,4.17,rain,0,0,24.1,18.3,11,1011.5,60.3,15.4,138.6,12,6,10,2023-12-01T07:09:19,2023-12-01T17:30:04,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-02,20.6,6.2,13.1,20.6,4.7,12.8,7.1,69.1,0,0,0,,0,0,25.9,18.1,316.4,1014.1,76.6,16,99.2,8.6,5,10,2023-12-02T07:10:07,2023-12-02T17:30:03,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-03,23.3,6.2,14.6,23.3,5.3,14.5,2.7,49.4,0,0,0,,0,0,40.7,25.8,217,1016.7,69.6,16,133.1,11.6,6,10,2023-12-03T07:10:54,2023-12-03T17:30:03,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-04,20,3.9,12.7,20,3.9,12.5,1.2,49.3,0,0,0,,0,0,27.7,20.4,10.2,1020.6,22.5,16,163.9,14.2,6,10,2023-12-04T07:11:41,2023-12-04T17:30:05,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-05,22.2,1.8,10.4,22.2,0.3,10.1,4.4,71.1,0,0,0,,0,0,11.2,7.4,96.2,1024.7,21.2,16,155.1,13.5,6,10,2023-12-05T07:12:27,2023-12-05T17:30:09,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-06,20.6,3.4,10.5,20.6,3.4,10.4,3.7,68.3,0,0,0,,0,0,18.4,11.1,89.6,1027.7,31.9,15.9,160.1,13.8,6,10,2023-12-06T07:13:12,2023-12-06T17:30:14,0.8,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
78719,2023-12-07,22.2,4.4,14.4,22.2,4.4,14.3,10.3,77.7,0,0,0,,0,0,51.6,25.7,178.2,1018.8,73.1,15.6,90.3,7.8,3,10,2023-12-07T07:13:57,2023-12-07T17:30:21,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
78719,2023-12-08,23.3,13.9,19.3,23.3,13.9,19.3,16.7,85.5,0,0,0,,0,0,44.6,25.7,197.1,1010.3,75.5,15.7,63.4,5.6,3,5,2023-12-08T07:14:42,2023-12-08T17:30:30,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
78719,2023-12-09,24.3,12.2,19.9,24.3,12.2,19.9,12.6,66.6,0,0,0,,0,0,53.5,40.3,334.5,1015.6,68.3,13.9,130.5,11.2,6,30,2023-12-09T07:15:25,2023-12-09T17:30:40,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
78719,2023-12-10,15,-1.1,8.6,15,-1.1,7.3,-5.5,39.5,0,0,0,,0,0,53.5,33.3,346.7,1027,8.1,16,162.2,14,6,10,2023-12-10T07:16:08,2023-12-10T17:30:52,0.93,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
78719,2023-12-11,18.3,-3.8,6.4,18.3,-6,6,-2.4,60.6,0,0,0,,0,0,35.3,23.9,171.5,1023.7,12.7,16,152.2,13.1,6,10,2023-12-11T07:16:50,2023-12-11T17:31:06,0.96,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
78719,2023-12-12,20,1.2,11.3,20,1.2,11.3,5.8,71.5,0,0,0,,0,0,35.3,20.4,120.6,1026.3,60.7,16,103.8,9,5,10,2023-12-12T07:17:31,2023-12-12T17:31:21,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-13,13.8,11.1,12.6,13.8,11.1,12.6,7.1,70.5,3.166,100,25,rain,0,0,31.7,16.4,50.8,1028.5,100,15.6,39.3,3.3,2,10,2023-12-13T07:18:11,2023-12-13T17:31:38,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-14,20.6,9.4,14.6,20.6,7.4,14.4,8.2,66.2,0.005,100,4.17,rain,0,0,33.5,16.6,67.9,1026.9,86.8,15.9,115.1,10,6,10,2023-12-14T07:18:50,2023-12-14T17:31:56,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-15,18.3,13.3,15.3,18.3,13.3,15.3,13.7,90.3,5.398,100,25,rain,0,0,25.9,20.9,39.5,1021.9,100,8.8,28.3,2.4,1,10,2023-12-15T07:19:28,2023-12-15T17:32:16,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI,D9418"
78719,2023-12-16,18.3,4.4,11.2,18.3,2.6,10.7,5.6,72.5,0,0,0,,0,0,47.9,35,335.1,1022.8,5.8,15.9,159.3,13.9,6,10,2023-12-16T07:20:05,2023-12-16T17:32:38,0.13,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,D9418,KHYI"
78719,2023-12-17,21.7,-0.6,9.3,21.7,-0.6,9.1,2.3,68,0,0,0,,0,0,22.3,16.5,213.5,1019.7,20.8,16,159.8,13.9,6,10,2023-12-17T07:20:41,2023-12-17T17:33:01,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-18,20,3,10.5,20,2,9.9,3.9,67.3,0,0,0,,0,0,37.1,24.1,0.3,1022.8,11.3,16,157,13.6,6,10,2023-12-18T07:21:15,2023-12-18T17:33:25,0.21,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-19,20,1.7,10.7,20,0.8,10.6,4.4,68.8,0,0,0,,0,0,33.5,20.4,147.8,1023.6,65.7,16,142.1,12.4,6,10,2023-12-19T07:21:49,2023-12-19T17:33:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-20,22.2,7.2,15.5,22.2,7.2,15.5,11.9,81,0,0,0,,0,0,29.5,25.9,137.1,1021.9,84.7,15.4,79.4,6.9,6,10,2023-12-20T07:22:21,2023-12-20T17:34:19,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-21,17.8,15.6,16.5,17.8,15.6,16.5,15.6,94.3,3.701,100,37.5,rain,0,0,29.5,16.4,122,1022.5,100,13.1,22.7,1.8,1,10,2023-12-21T07:22:52,2023-12-21T17:34:48,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-22,21.7,15,17.4,21.7,15,17.4,16.2,93.3,0.617,100,25,rain,0,0,20.5,12.8,131.1,1021.1,84.1,9.4,74.8,6.5,4,10,2023-12-22T07:23:22,2023-12-22T17:35:18,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-23,21.7,14.4,18,21.7,14.4,18,17.1,94.8,4.168,100,29.17,rain,0,0,38.9,25.6,135.8,1016.1,98.7,8.6,45.2,3.8,2,10,2023-12-23T07:23:51,2023-12-23T17:35:50,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-24,23.3,14.3,18.3,23.3,14.3,18.3,13.8,78.1,41.823,100,45.83,rain,0,0,38.9,25.7,223.2,1010.2,62.3,13.1,111,9.6,6,10,2023-12-24T07:24:18,2023-12-24T17:36:22,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-25,13.8,3.9,9.1,13.8,2.7,7.8,2.3,63.5,0,0,0,,0,0,40.7,25.6,338.6,1018.8,38.6,16,144,12.4,6,10,2023-12-25T07:24:44,2023-12-25T17:36:56,0.45,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-26,15,-0.6,6.7,15,-1.7,6.2,1.6,73.7,0,0,0,,0,0,31.7,22.1,196.2,1017.9,35,15.8,146.2,12.5,6,10,2023-12-26T07:25:08,2023-12-26T17:37:32,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-27,17.8,1.2,10,17.8,-0.4,9.2,1.4,60.9,0,0,0,,0,0,31.7,20.4,326.6,1018.4,16.1,16,158.8,13.8,6,10,2023-12-27T07:25:31,2023-12-27T17:38:08,0.52,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-28,16.1,1.7,8.2,16.1,-0.5,7.3,2.1,68.1,0,0,0,,0,0,29.5,20.3,321.7,1021.5,24.9,16,155.1,13.3,6,10,2023-12-28T07:25:53,2023-12-28T17:38:46,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-29,16.1,2.2,7.5,16.1,-0.9,5.9,-0.2,62.2,0,0,0,,0,0,29.5,18.2,308,1024.7,8.1,16,162.5,14,6,10,2023-12-29T07:26:13,2023-12-29T17:39:25,0.59,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-30,20.6,-1.5,8.8,20.6,-4.3,8.5,0.2,59.9,0,0,0,,0,0,22.3,14.7,204.2,1022.3,13.5,16,159.6,13.9,6,10,2023-12-30T07:26:32,2023-12-30T17:40:05,0.62,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2023-12-31,22.2,0.7,11.5,22.2,0.7,11.3,5.7,70.5,0,0,0,,0,0,40.5,27.5,198.5,1018.7,33.3,15.9,154.5,13.4,6,10,2023-12-31T07:26:49,2023-12-31T17:40:46,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-01,14.3,4.4,9.6,14.3,1.4,8,4.7,72.7,0,0,0,,0,0,38.9,31.4,8.5,1024.4,57.9,13.3,137,11.9,5,10,2024-01-01T07:27:04,2024-01-01T17:41:27,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-02,11.7,3.9,8.1,11.7,1.1,6.1,4.7,80,37.674,100,37.5,rain,0,0,31.7,27.4,26.6,1022.4,96.6,13.1,34.9,3.1,2,10,2024-01-02T07:27:18,2024-01-02T17:42:10,0.72,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958"
78719,2024-01-03,10.6,7.2,8.8,10.6,4.3,7,6.8,87.4,0,0,0,,0,0,24.1,20.3,359.3,1021.1,100,14.9,41.8,3.8,2,10,2024-01-03T07:27:30,2024-01-03T17:42:54,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-04,14.3,1.2,8.8,14.3,1.2,8.7,6.7,87.9,0.802,100,20.83,rain,0,0,35.3,20.4,110.4,1018.9,82.6,11.7,53.3,4.6,2,10,2024-01-04T07:27:41,2024-01-04T17:43:39,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-05,18.8,5.7,12.1,18.8,5.7,11.8,7.1,75.6,0.567,100,16.67,rain,0,0,37.1,18.3,323.8,1011.7,53.7,13.8,150,13.1,6,10,2024-01-05T07:27:50,2024-01-05T17:44:24,0.81,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-06,17.2,1.7,8,17.2,0.3,7.6,3.9,78,0,0,0,,0,0,20.5,11.1,333.3,1014.8,34.3,15.9,152.8,13.2,6,10,2024-01-06T07:27:57,2024-01-06T17:45:10,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-07,18.3,-0.6,9.3,18.3,-2.4,9.1,4.3,75,0,0,0,,0,0,42.3,27.6,143.7,1018.2,52.9,14.2,151.4,13.1,7,10,2024-01-07T07:28:03,2024-01-07T17:45:57,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-08,22.8,11.7,15.1,22.8,11.7,15.1,6.5,65.6,6.838,100,41.67,rain,0,0,81,36.8,228.3,1004.1,97.5,14,111.6,9.6,9,60,2024-01-08T07:28:07,2024-01-08T17:46:45,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-09,13.8,1.2,8.5,13.8,-1.2,6.4,-5.3,38.8,0,0,0,,0,0,70,33.4,302.3,1013.6,8.5,15.9,160.5,13.8,6,10,2024-01-09T07:28:10,2024-01-09T17:47:33,0.94,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-10,19.3,-3.7,7.4,19.3,-5.4,6.6,0.3,64.9,0,0,0,,0,0,58.8,34.9,204.5,1011.4,19.8,16,156.9,13.5,6,10,2024-01-10T07:28:11,2024-01-10T17:48:22,0.98,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958"
78719,2024-01-11,23.3,1.8,12.5,23.3,0.9,12.2,10.6,89.5,0,0,0,,0,0,51.5,31.3,174.6,1005.1,40.8,13.1,142,12.5,6,10,2024-01-11T07:28:10,2024-01-11T17:49:11,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-12,20,-0.6,10.6,20,-0.6,9.9,-1.7,46.7,0,0,0,,0,0,71.9,33.3,305.6,1011.8,34.7,15,164.2,14.1,6,10,2024-01-12T07:28:07,2024-01-12T17:50:01,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-13,16.7,-4.2,6.1,16.7,-4.2,5.4,-0.5,66.4,0,0,0,,0,0,48.7,29.3,208.1,1017.6,59.2,16,122.9,10.7,7,10,2024-01-13T07:28:03,2024-01-13T17:50:51,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-14,2.8,-7.2,-3,-2.3,-16,-10.1,-7.7,70.5,0,0,0,,0,0,46.1,36.8,13,1023.2,94,15.1,46.3,4.1,2,10,2024-01-14T07:27:57,2024-01-14T17:51:42,0.11,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-15,-3.9,-7.8,-6,-10.4,-16.8,-13.7,-8.6,82.5,0,0,0,,0,0,53.6,33.1,359.6,1024.9,87,12.8,38.2,3.3,2,10,2024-01-15T07:27:50,2024-01-15T17:52:33,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-16,1.1,-7.8,-4,-3.3,-16.5,-10.3,-14.7,44.1,0,0,0,,0,0,61.3,38.4,2.4,1031.7,15.1,16,171,14.7,6,10,2024-01-16T07:27:40,2024-01-16T17:53:25,0.18,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-17,7.8,-11.1,-1.1,4.6,-14.9,-3.5,-9.8,56.8,0,0,0,,0,0,40.7,23.9,184.2,1026,24.9,16,168,14.5,6,10,2024-01-17T07:27:29,2024-01-17T17:54:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-18,25,2.2,11,25,-0.5,9.9,2.5,60.8,0,0,0,,0,0,50,22.2,208.8,1015.5,24.8,16,168.8,14.6,6,10,2024-01-18T07:27:17,2024-01-18T17:55:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-19,9.3,0,5.5,8.4,-6,0.9,-5.7,45.4,0,0,0,,0,0,67,47.7,6.2,1028.7,4.8,16,160.2,13.8,6,10,2024-01-19T07:27:03,2024-01-19T17:56:01,0.29,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-20,5.6,-3.3,1.3,2.4,-10.7,-3.4,-10.7,40.9,0,0,0,,0,0,44.6,29.2,24.2,1033.6,53.6,16,136,11.8,7,10,2024-01-20T07:26:47,2024-01-20T17:56:53,0.32,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-21,4.3,2.8,3.7,3.2,-0.8,1.1,-1.9,70.3,0.311,100,16.67,rain,0,0,29.5,18.3,73.8,1027.6,100,12.3,24.5,2.2,2,10,2024-01-21T07:26:29,2024-01-21T17:57:46,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-22,14.3,3.8,9.9,14.3,0.7,8.9,9.3,96.4,89.425,100,58.33,rain,0,0,22.3,18.2,64,1017.1,100,5.6,47.8,4.1,2,10,2024-01-22T07:26:10,2024-01-22T17:58:39,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958"
78719,2024-01-23,15.6,11.7,13.2,15.6,11.7,13.2,13.1,99.4,4.357,100,58.33,rain,0,0,13,20.2,19.3,1014,100,0.9,19.1,1.7,1,10,2024-01-23T07:25:49,2024-01-23T17:59:31,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-24,13.3,12.1,12.8,13.3,12.1,12.8,12.4,97.6,29.009,100,91.67,rain,0,0,27.7,18.2,16,1016,99.6,6.5,29,2.4,2,10,2024-01-24T07:25:27,2024-01-24T18:00:24,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958"
78719,2024-01-25,15.7,7.9,12.3,15.7,6.6,12.2,10.9,91.9,2.017,100,16.67,rain,0,0,16.6,18.2,45.8,1017.4,85.6,10.4,90.6,7.9,6,10,2024-01-25T07:25:03,2024-01-25T18:01:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-26,13.4,10,11.5,13.4,10,11.5,11,96.9,0,0,0,,0,0,29.5,18.2,24.6,1016.5,100,2.4,41.3,3.6,2,10,2024-01-26T07:24:37,2024-01-26T18:02:10,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-27,17.2,5.7,11.9,17.2,4.1,11.8,7.5,76.1,0,0,0,,0,0,48,31.5,323.4,1023.1,49.4,15.3,123.5,10.9,7,10,2024-01-27T07:24:10,2024-01-27T18:03:03,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958"
78719,2024-01-28,18.8,2.3,9.8,18.8,1.5,9.3,3.4,69.1,0,0,0,,0,0,22.3,14.6,307.8,1029.3,2.3,15.9,180.7,15.5,7,10,2024-01-28T07:23:42,2024-01-28T18:03:55,0.6,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-29,21.7,1.8,11.7,21.7,1.8,11.4,4.1,63.4,0,0,0,,0,0,22.3,16.4,213.1,1026.7,21.4,15.5,181.8,15.7,7,10,2024-01-29T07:23:11,2024-01-29T18:04:48,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958"
78719,2024-01-30,22.9,3.9,12,22.9,3.3,12,4.4,65.8,0,0,0,,0,0,14.8,12.7,196.9,1023.4,40.6,16,180.9,15.6,7,10,2024-01-30T07:22:40,2024-01-30T18:05:40,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-01-31,22.9,3.9,12.1,22.9,2,11.7,5,66.8,0,0,0,,0,0,16.6,14.7,211.5,1022.8,53,16,160.6,13.9,7,10,2024-01-31T07:22:06,2024-01-31T18:06:33,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958"
78719,2024-02-01,21.7,5.7,13.8,21.7,5.7,13.7,9.8,78.5,0,0,0,,0,0,35.1,23.9,178,1017.9,56.1,16,145.9,12.7,7,10,2024-02-01T07:21:32,2024-02-01T18:07:25,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958"
78719,2024-02-02,19.4,15,17.4,19.4,15,17.4,16.3,93.2,26.778,100,20.83,rain,0,0,68.1,24,154.9,1009.5,99.1,9.8,29.1,2.6,1,10,2024-02-02T07:20:56,2024-02-02T18:08:17,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-02-03,22.2,10.1,16,22.2,10.1,16,8.8,67.5,4.003,100,20.83,rain,0,0,50,20.4,269.1,1003.2,63.6,15.9,164.1,14.2,8,10,2024-02-03T07:20:18,2024-02-03T18:09:08,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-02-04,19.3,8.9,15.1,19.3,7.8,15.1,3.5,46.8,0.001,100,4.17,rain,0,0,70.3,40.5,295.1,1004.9,31.7,16,182,15.7,7,10,2024-02-04T07:19:39,2024-02-04T18:10:00,0.83,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958"
78719,2024-02-05,17.9,6.3,12.8,17.9,5.4,12.7,6.9,68.2,0,0,0,,0,0,50.4,33.1,340.6,1017.6,51.7,16,115.9,10,8,10,2024-02-05T07:18:59,2024-02-05T18:10:51,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-02-06,20.7,2.9,11.2,20.7,2.9,11.2,4.6,69,0,0,0,,0,0,14.8,9.2,104.4,1020.8,33.2,15.5,186.8,16.1,7,10,2024-02-06T07:18:17,2024-02-06T18:11:42,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-02-07,20.6,4,13.3,20.6,3.4,13.1,9.3,78.5,0,0,0,,0,0,50.6,33.4,166.2,1015,73.1,15.6,114,9.9,6,10,2024-02-07T07:17:34,2024-02-07T18:12:32,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-02-08,22.2,15,18.1,22.2,15,18.1,13.2,75.1,0,0,0,,0,0,31.7,11.1,17.8,1014.3,96.2,16,86,7.5,3,10,2024-02-08T07:16:50,2024-02-08T18:13:22,0.96,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-02-09,23.4,17.8,19.9,23.4,17.8,19.9,16.5,81.2,0,0,0,,0,0,37.1,20.4,175.9,1012.8,96.5,13.2,69.8,6,4,10,2024-02-09T07:16:05,2024-02-09T18:14:12,0,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-02-10,18.9,15.6,17.2,18.9,15.6,17.2,16.3,94.8,17.251,100,33.33,rain,0,0,25.9,22.1,44.2,1009.4,98.6,11.6,33.5,2.9,3,10,2024-02-10T07:15:18,2024-02-10T18:15:02,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
78719,2024-02-11,15.6,8.8,13.5,15.6,5.9,13.1,11.1,86,1.079,100,8.33,rain,0,0,40.7,25.8,336,1008.8,94.4,12.3,65.7,5.5,4,10,2024-02-11T07:14:30,2024-02-11T18:15:51,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
78719,2024-02-12,15.7,5.1,9.7,15.7,2.1,7.9,1.8,59.7,0,0,0,,0,0,53.4,29.3,314.4,1019.2,34.7,16,204.2,17.7,8,10,2024-02-12T07:13:40,2024-02-12T18:16:40,0.1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
78719,2024-02-13,19.4,-0.6,9.6,19.4,-0.6,9.5,3,68.6,0,0,0,,0,0,27.7,18.2,175.7,1021.7,13.9,16,209.8,18,8,10,2024-02-13T07:12:50,2024-02-13T18:17:28,0.13,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
